1.02	1	0.986486
1.024	1	0.986486
1.028	1	0.986486
1.032	1	0.986486
1.036	1	0.986486
1.04	1	0.986486
1.044	1	0.986486
1.048	1	0.986486
1.052	1	0.986486
1.056	1	0.986486
1.06	1	0.986486
1.064	1	0.986486
1.068	1	0.986486
1.072	1	0.986486
1.076	1	0.986486
1.08	1	0.986486
1.084	1	0.986486
1.088	1	0.986486
1.092	1	0.986486
1.096	1	0.986486
1.1	1	0.986486
1.104	1	0.986486
1.108	1	0.986486
1.112	1	0.986486
1.116	1	0.986486
1.12	1	0.986486
1.124	1	0.986486
1.128	1	0.986486
1.132	1	0.986486
1.136	1	0.986486
1.14	1	0.986486
1.144	1	0.986486
1.148	1	0.986486
1.152	1	0.986486
1.156	1	0.986486
1.16	1	0.986486
1.164	1	0.986486
1.168	1	0.986486
1.172	1	0.986486
1.176	1	0.986486
1.18	1	0.986486
1.184	1	0.986486
1.188	1	0.986486
1.192	1	0.986486
1.196	1	0.986486
1.2	1	0.986486
1.204	1	0.986486
1.208	1	0.986486
1.212	1	0.986486
1.216	1	0.986486
1.22	1	0.986486
1.224	1	0.986486
1.228	1	0.986486
1.232	1	0.986486
1.236	1	0.986486
1.24	1	0.986486
1.244	1	0.986486
1.248	1	0.986486
1.252	1	0.986486
1.256	1	0.986486
1.26	1	0.986486
1.264	1	0.986486
1.268	1	0.986486
1.272	1	0.986486
1.276	1	0.986486
1.28	1	0.986486
1.284	1	0.986486
1.288	1	0.986486
1.292	1	0.986486
1.296	1	0.986486
1.3	1	0.986486
1.304	1	0.986486
1.308	1	0.986486
1.312	1	0.986486
1.316	1	0.986486
1.32	1	0.986486
1.324	1	0.986486
1.328	1	0.986486
1.332	1	0.986486
1.336	1	0.986486
1.34	1	0.986486
1.344	1	0.986486
1.348	1	0.986486
1.352	1	0.986486
1.356	1	0.986486
1.36	1	0.986486
1.364	1	0.986486
1.368	1	0.986486
1.372	1	0.986486
1.376	1	0.986486
1.38	1	0.986486
1.384	1	0.986486
1.388	1	0.986486
1.392	1	0.986486
1.396	1	0.986486
1.4	1	0.986486
1.404	1	0.986486
1.408	1	0.986486
1.412	1	0.986486
1.416	1	0.986486
1.42	1	0.986486
1.424	1	0.986486
1.428	1	0.986486
1.432	1	0.986486
1.436	1	0.986486
1.44	1	0.986486
1.444	1	0.986486
1.448	1	0.986486
1.452	1	0.986486
1.456	1	0.986486
1.46	1	0.986486
1.464	1	0.986486
1.468	1	0.986486
1.472	1	0.986486
1.476	1	0.986486
1.48	1	0.986486
1.484	1	0.986486
1.488	1	0.986486
1.492	1	0.986486
1.496	1	0.986486
1.5	1	0.986486
1.504	1	0.986486
1.508	1	0.986486
1.512	1	0.986486
1.516	1	0.986486
1.52	1	0.986486
1.524	1	0.986486
1.528	1	0.986486
1.532	1	0.986486
1.536	1	0.986486
1.54	1	0.986486
1.544	1	0.986486
1.548	1	0.986486
1.552	1	0.986486
1.556	1	0.986486
1.56	1	0.986486
1.564	1	0.986486
1.568	1	0.986486
1.572	1	0.986486
1.576	1	0.986486
1.58	1	0.986486
1.584	1	0.986486
1.588	1	0.986486
1.592	1	0.986486
1.596	1	0.986486
1.6	1	0.986486
1.604	1	0.986486
1.608	1	0.986486
1.612	1	0.986486
1.616	1	0.986486
1.62	1	0.986486
1.624	1	0.986486
1.628	1	0.986486
1.632	1	0.986486
1.636	1	0.986486
1.64	1	0.986486
1.644	1	0.986486
1.648	1	0.986486
1.652	1	0.986486
1.656	1	0.986486
1.66	1	0.986486
1.664	1	0.986486
1.668	1	0.986486
1.672	1	0.986486
1.676	1	0.986486
1.68	1	0.986486
1.684	1	0.986486
1.688	1	0.986486
1.692	1	0.986486
1.696	1	0.986486
1.7	1	0.986486
1.704	1	0.986486
1.708	1	0.986486
1.712	1	0.986486
1.716	1	0.986486
1.72	1	0.986486
1.724	1	0.986486
1.728	1	0.986486
1.732	1	0.986486
1.736	1	0.986486
1.74	1	0.986486
1.744	1	0.986486
1.748	1	0.986486
1.752	1	0.986486
1.756	1	0.986486
1.76	1	0.986486
1.764	1	0.986486
1.768	1	0.986486
1.772	1	0.986486
1.776	1	0.986486
1.78	1	0.986486
1.784	1	0.986486
1.788	1	0.986486
1.792	1	0.986486
1.796	1	0.986486
1.8	1	0.986486
1.804	1	0.986486
1.808	1	0.986486
1.812	1	0.986486
1.816	1	0.986486
1.82	1	0.986486
1.824	1	0.986486
1.828	1	0.986486
1.832	1	0.986486
1.836	1	0.986486
1.84	1	0.986486
1.844	1	0.986486
1.848	1	0.986486
1.852	1	0.986486
1.856	1	0.986486
1.86	1	0.986486
1.864	1	0.986486
1.868	1	0.986486
1.872	1	0.986486
1.876	1	0.986486
1.88	1	0.986486
1.884	1	0.986486
1.888	1	0.986486
1.892	1	0.986486
1.896	1	0.986486
1.9	1	0.986486
1.904	1	0.986486
1.908	1	0.986486
1.912	1	0.986486
1.916	1	0.986486
1.92	1	0.986486
1.924	1	0.986486
1.928	1	0.986486
1.932	1	0.986486
1.936	1	0.986486
1.94	1	0.986486
1.944	1	0.986486
1.948	1	0.986486
1.952	1	0.986486
1.956	1	0.986486
1.96	1	0.986486
1.964	1	0.986486
1.968	1	0.986486
1.972	1	0.986486
1.976	1	0.986486
1.98	1	0.986486
1.984	1	0.986486
1.988	1	0.986486
1.992	1	0.986486
1.996	1	0.986486
2	1	0.986486
2.004	1	0.986486
2.008	1	0.986486
2.012	1	0.986486
2.016	1	0.986486
2.02	1	0.986486
2.024	1	0.986486
2.028	1	0.986486
2.032	1	0.986486
2.036	1	0.986486
2.04	1	0.986486
2.044	1	0.986486
2.048	1	0.986486
2.052	1	0.986486
2.056	1	0.986486
2.06	1	0.986486
2.064	1	0.986486
2.068	1	0.986486
2.072	1	0.986486
2.076	1	0.986486
2.08	1	0.986486
2.084	1	0.986486
2.088	1	0.986486
2.092	1	0.986486
2.096	1	0.986486
2.1	1	0.986486
2.104	1	0.986486
2.108	1	0.986486
2.112	1	0.986486
2.116	1	0.986486
2.12	1	0.986486
2.124	1	0.986486
2.128	1	0.986486
2.132	1	0.986486
2.136	1	0.986486
2.14	1	0.986486
2.144	1	0.986486
2.148	1	0.986486
2.152	1	0.986486
2.156	1	0.986486
2.16	1	0.986486
2.164	1	0.986486
2.168	1	0.986486
2.172	1	0.986486
2.176	1	0.986486
2.18	1	0.986486
2.184	1	0.986486
2.188	1	0.986486
2.192	1	0.986486
2.196	1	0.986486
2.2	1	0.986486
2.204	1	0.986486
2.208	1	0.986486
2.212	1	0.986486
2.216	1	0.986486
2.22	1	0.986486
2.224	1	0.986486
2.228	1	0.986486
2.232	1	0.986486
2.236	1	0.986486
2.24	1	0.986486
2.244	1	0.986486
2.248	1	0.986486
2.252	1	0.986486
2.256	1	0.986486
2.26	1	0.986486
2.264	1	0.986486
2.268	1	0.986486
2.272	1	0.986486
2.276	1	0.986486
2.28	1	0.986486
2.284	1	0.986486
2.288	1	0.986486
2.292	1	0.986486
2.296	1	0.986486
2.3	1	0.986486
2.304	1	0.986486
2.308	1	0.986486
2.312	1	0.986486
2.316	1	0.986486
2.32	1	0.986486
2.324	1	0.986486
2.328	1	0.986486
2.332	1	0.986486
2.336	1	0.986486
2.34	1	0.986486
2.344	1	0.986486
2.348	1	0.986486
2.352	1	0.986486
2.356	1	0.986486
2.36	1	0.986486
2.364	1	0.986486
2.368	1	0.986486
2.372	1	0.986486
2.376	1	0.986486
2.38	1	0.986486
2.384	1	0.986486
2.388	1	0.986486
2.392	1	0.986486
2.396	1	0.986486
2.4	1	0.986486
2.404	1	0.986486
2.408	1	0.986486
2.412	1	0.986486
2.416	1	0.986486
2.42	1	0.986486
2.424	1	0.986486
2.428	1	0.986486
2.432	1	0.986486
2.436	1	0.986486
2.44	1	0.986486
2.444	1	0.986486
2.448	1	0.986486
2.452	1	0.986486
2.456	1	0.986486
2.46	1	0.986486
2.464	1	0.986486
2.468	1	0.986486
2.472	1	0.986486
2.476	1	0.986486
2.48	1	0.986486
2.484	1	0.986486
2.488	1	0.986486
2.492	1	0.986486
2.496	1	0.986486
2.5	1	0.986486
2.504	1	0.986486
2.508	1	0.986486
2.512	1	0.986486
2.516	1	0.986486
2.52	1	0.986486
2.524	1	0.986486
2.528	1	0.986486
2.532	1	0.986486
2.536	1	0.986486
2.54	1	0.986486
2.544	1	0.986486
2.548	1	0.986486
2.552	1	0.986486
2.556	1	0.986486
2.56	1	0.986486
2.564	1	0.986486
2.568	1	0.986486
2.572	1	0.986486
2.576	1	0.986486
2.58	1	0.986486
2.584	1	0.986486
2.588	1	0.986486
2.592	1	0.986486
2.596	1	0.986486
2.6	1	0.986486
2.604	1	0.986486
2.608	1	0.986486
2.612	1	0.986486
2.616	1	0.986486
2.62	1	0.986486
2.624	1	0.986486
2.628	1	0.986486
2.632	1	0.986486
2.636	1	0.986486
2.64	1	0.986486
2.644	1	0.986486
2.648	1	0.986486
2.652	1	0.986486
2.656	1	0.986486
2.66	1	0.986486
2.664	1	0.986486
2.668	1	0.986486
2.672	1	0.986486
2.676	1	0.986486
2.68	1	0.986486
2.684	1	0.986486
2.688	1	0.986486
2.692	1	0.986486
2.696	1	0.986486
2.7	1	0.986486
2.704	1	0.986486
2.708	1	0.986486
2.712	1	0.986486
2.716	1	0.986486
2.72	1	0.986486
2.724	1	0.986486
2.728	1	0.986486
2.732	1	0.986486
2.736	1	0.986486
2.74	1	0.986486
2.744	1	0.986486
2.748	1	0.986486
2.752	1	0.986486
2.756	1	0.986486
2.76	1	0.986486
2.764	1	0.986486
2.768	1	0.986486
2.772	1	0.986486
2.776	1	0.986486
2.78	1	0.986486
2.784	1	0.986486
2.788	1	0.986486
2.792	1	0.986486
2.796	1	0.986486
2.8	1	0.986486
2.804	1	0.986486
2.808	1	0.986486
2.812	1	0.986486
2.816	1	0.986486
2.82	1	0.986486
2.824	1	0.986486
2.828	1	0.986486
2.832	1	0.986486
2.836	1	0.986486
2.84	1	0.986486
2.844	1	0.986486
2.848	1	0.986486
2.852	1	0.986486
2.856	1	0.986486
2.86	1	0.986486
2.864	1	0.986486
2.868	1	0.986486
2.872	1	0.986486
2.876	1	0.986486
2.88	1	0.986486
2.884	1	0.986486
2.888	1	0.986486
2.892	1	0.986486
2.896	1	0.986486
2.9	1	0.986486
2.904	1	0.986486
2.908	1	0.986486
2.912	1	0.986486
2.916	1	0.986486
2.92	1	0.986486
2.924	1	0.986486
2.928	1	0.986486
2.932	1	0.986486
2.936	1	0.986486
2.94	1	0.986486
2.944	1	0.986486
2.948	1	0.986486
2.952	1	0.986486
2.956	1	0.986486
2.96	1	0.986486
2.964	1	0.986486
2.968	1	0.986486
2.972	1	0.986486
2.976	1	0.986486
2.98	1	0.986486
2.984	1	0.986486
2.988	1	0.986486
2.992	1	0.986486
2.996	1	0.986486
3	1	0.986486
3.004	1	0.986486
3.008	1	0.986486
3.012	1	0.986486
3.016	1	0.986486
3.02	1	0.986486
3.024	1	0.986486
3.028	1	0.986486
3.032	1	0.986486
3.036	1	0.986486
3.04	1	0.986486
3.044	1	0.986486
3.048	1	0.986486
3.052	1	0.986486
3.056	1	0.986486
3.06	1	0.986486
3.064	1	0.986486
3.068	1	0.986486
3.072	1	0.986486
3.076	1	0.986486
3.08	1	0.986486
3.084	1	0.986486
3.088	1	0.986486
3.092	1	0.986486
3.096	1	0.986486
3.1	1	0.986486
3.104	1	0.986486
3.108	1	0.986486
3.112	1	0.986486
3.116	1	0.986486
3.12	1	0.986486
3.124	1	0.986486
3.128	1	0.986486
3.132	1	0.986486
3.136	1	0.986486
3.14	1	0.986486
3.144	1	0.986486
3.148	1	0.986486
3.152	1	0.986486
3.156	1	0.986486
3.16	1	0.986486
3.164	1	0.986486
3.168	1	0.986486
3.172	1	0.986486
3.176	1	0.986486
3.18	1	0.986486
3.184	1	0.986486
3.188	1	0.986486
3.192	1	0.986486
3.196	1	0.986486
3.2	1	0.986486
3.204	1	0.986486
3.208	1	0.986486
3.212	1	0.986486
3.216	1	0.986486
3.22	1	0.986486
3.224	1	0.986486
3.228	1	0.986486
3.232	1	0.986486
3.236	1	0.986486
3.24	1	0.986486
3.244	1	0.986486
3.248	1	0.986486
3.252	1	0.986486
3.256	1	0.986486
3.26	1	0.986486
3.264	1	0.986486
3.268	1	0.986486
3.272	1	0.986486
3.276	1	0.986486
3.28	1	0.986486
3.284	1	0.986486
3.288	1	0.986486
3.292	1	0.986486
3.296	1	0.986486
3.3	1	0.986486
3.304	1	0.986486
3.308	1	0.986486
3.312	1	0.986486
3.316	1	0.986486
3.32	1	0.986486
3.324	1	0.986486
3.328	1	0.986486
3.332	1	0.986486
3.336	1	0.986486
3.34	1	0.986486
3.344	1	0.986486
3.348	1	0.986486
3.352	1	0.986486
3.356	1	0.986486
3.36	1	0.986486
3.364	1	0.986486
3.368	1	0.986486
3.372	1	0.986486
3.376	1	0.986486
3.38	1	0.986486
3.384	1	0.986486
3.388	1	0.986486
3.392	1	0.986486
3.396	1	0.986486
3.4	1	0.986486
3.404	1	0.986486
3.408	1	0.986486
3.412	1	0.986486
3.416	1	0.986486
3.42	1	0.986486
3.424	1	0.986486
3.428	1	0.986486
3.432	1	0.986486
3.436	1	0.986486
3.44	1	0.986486
3.444	1	0.986486
3.448	1	0.986486
3.452	1	0.986486
3.456	1	0.986486
3.46	1	0.986486
3.464	1	0.986486
3.468	1	0.986486
3.472	1	0.986486
3.476	1	0.986486
3.48	1	0.986486
3.484	1	0.986486
3.488	1	0.986486
3.492	1	0.986486
3.496	1	0.986486
3.5	1	0.986486
3.504	1	0.986486
3.508	1	0.986486
3.512	1	0.986486
3.516	1	0.986486
3.52	1	0.986486
3.524	1	0.986486
3.528	1	0.986486
3.532	1	0.986486
3.536	1	0.986486
3.54	1	0.986486
3.544	1	0.986486
3.548	1	0.986486
3.552	1	0.986486
3.556	1	0.986486
3.56	1	0.986486
3.564	1	0.986486
3.568	1	0.986486
3.572	1	0.986486
3.576	1	0.986486
3.58	1	0.986486
3.584	1	0.986486
3.588	1	0.986486
3.592	1	0.986486
3.596	1	0.986486
3.6	1	0.986486
3.604	1	0.986486
3.608	1	0.986486
3.612	1	0.986486
3.616	1	0.986486
3.62	1	0.986486
3.624	1	0.986486
3.628	1	0.986486
3.632	1	0.986486
3.636	1	0.986486
3.64	1	0.986486
3.644	1	0.986486
3.648	1	0.986486
3.652	1	0.986486
3.656	1	0.986486
3.66	1	0.986486
3.664	1	0.986486
3.668	1	0.986486
3.672	1	0.986486
3.676	1	0.986486
3.68	1	0.986486
3.684	1	0.986486
3.688	1	0.986486
3.692	1	0.986486
3.696	1	0.986486
3.7	1	0.986486
3.704	1	0.986486
3.708	1	0.986486
3.712	1	0.986486
3.716	1	0.986486
3.72	1	0.986486
3.724	1	0.986486
3.728	1	0.986486
3.732	1	0.986486
3.736	1	0.986486
3.74	1	0.986486
3.744	1	0.986486
3.748	1	0.986486
3.752	1	0.986486
3.756	1	0.986486
3.76	1	0.986486
3.764	1	0.986486
3.768	1	0.986486
3.772	1	0.986486
3.776	1	0.986486
3.78	1	0.986486
3.784	1	0.986486
3.788	1	0.986486
3.792	1	0.986486
3.796	1	0.986486
3.8	1	0.986486
3.804	1	0.986486
3.808	1	0.986486
3.812	1	0.986486
3.816	1	0.986486
3.82	1	0.986486
3.824	1	0.986486
3.828	1	0.986486
3.832	1	0.986486
3.836	1	0.986486
3.84	1	0.986486
3.844	1	0.986486
3.848	1	0.986486
3.852	1	0.986486
3.856	1	0.986486
3.86	1	0.986486
3.864	1	0.986486
3.868	1	0.986486
3.872	1	0.986486
3.876	1	0.986486
3.88	1	0.986486
3.884	1	0.986486
3.888	1	0.986486
3.892	1	0.986486
3.896	1	0.986486
3.9	1	0.986486
3.904	1	0.986486
3.908	1	0.986486
3.912	1	0.986486
3.916	1	0.986486
3.92	1	0.986486
3.924	1	0.986486
3.928	1	0.986486
3.932	1	0.986486
3.936	1	0.986486
3.94	1	0.986486
3.944	1	0.986486
3.948	1	0.986486
3.952	1	0.986486
3.956	1	0.986486
3.96	1	0.986486
3.964	1	0.986486
3.968	1	0.986486
3.972	1	0.986486
3.976	1	0.986486
3.98	1	0.986486
3.984	1	0.986486
3.988	1	0.986486
3.992	1	0.986486
3.996	1	0.986486
